customer_id,year_month,active_users,api_calls,logins_per_day,days_since_last_login,features_used_count,support_tickets,engagement_score,churned
CUST_0786,2024-06,10,10376,2.7938839890507055,22,6,4,47.5,0
CUST_0787,2024-06,3,785,1.487165825332002,50,10,2,37.4,0
CUST_0788,2024-06,14,13694,0.6709934179586753,23,7,2,40.0,0
CUST_0789,2024-06,17,6984,1.4674960444891731,19,2,3,34.0,0
CUST_0790,2024-06,11,11486,2.096289099244519,29,1,2,28.9,0
CUST_0791,2024-06,4,1292,1.7302330949247533,18,3,2,34.7,0
CUST_0792,2024-06,4,1012,3.1182172436775044,2,5,1,53.3,0
CUST_0793,2024-06,5,795,1.9162621683877528,51,10,4,39.7,0
CUST_0794,2024-06,2,962,1.1199876152995432,33,3,3,24.9,0
CUST_0795,2024-06,10,147427,4.569374765014794,11,2,2,51.0,0
CUST_0796,2024-06,3,1136,2.9762509334521527,33,10,3,51.9,0
CUST_0797,2024-06,4,606,1.2957909116612778,4,10,4,55.9,0
CUST_0798,2024-06,3,538,1.7913666012200606,58,6,2,25.6,0
CUST_0799,2024-06,10,14170,2.9348212220840435,46,8,1,43.2,1
CUST_0800,2024-06,12,12349,0.8195726379407198,6,4,2,39.8,0
CUST_0001,2024-07,3,916,0.8774920806249749,52,1,2,11.0,0
CUST_0002,2024-07,2,1143,0.2457432946859946,56,3,2,10.9,0
CUST_0003,2024-07,2,699,4.918188733603509,48,8,4,50.1,0
CUST_0004,2024-07,3,752,1.310399360618907,3,2,2,36.1,0
CUST_0005,2024-07,1,856,2.2277120671216473,4,6,4,49.7,0
CUST_0006,2024-07,13,10605,3.2092839904238466,22,4,3,45.2,0
CUST_0007,2024-07,2,347,1.3819171860819939,12,2,1,32.4,1
CUST_0008,2024-07,11,11206,4.107000453340778,57,2,0,29.6,0
CUST_0009,2024-07,3,990,3.044084987056359,44,8,0,42.7,0
CUST_0010,2024-07,14,10437,3.48697954884929,26,10,3,60.2,0
CUST_0011,2024-07,49,70378,0.9376499995711822,44,1,3,26.5,0
CUST_0012,2024-07,5,9796,3.6685244855069494,57,10,3,45.9,1
CUST_0013,2024-07,5,13824,0.4542704300632918,30,8,0,36.1,0
CUST_0014,2024-07,4,1272,1.74053947234063,55,2,4,16.8,0
CUST_0015,2024-07,2,1490,2.2666353344380004,18,5,2,41.8,0
CUST_0016,2024-07,8,6398,0.6566009906334291,29,2,0,23.3,0
CUST_0017,2024-07,33,127316,2.8842766448063273,38,1,1,34.6,0
CUST_0018,2024-07,8,7504,1.8365065336242965,54,4,4,23.7,0
CUST_0019,2024-07,15,925,0.8493690267528602,29,2,3,26.0,0
CUST_0020,2024-07,10,13728,1.5702352659302519,4,8,1,53.8,0
CUST_0021,2024-07,2,1308,2.9851775160340295,51,1,2,21.7,0
CUST_0022,2024-07,3,1593,1.281516568296123,10,9,2,50.5,0
CUST_0023,2024-07,2,4147,2.457297688603759,9,6,0,49.1,0
CUST_0024,2024-07,49,106562,3.5140002938822197,57,3,4,38.9,1
CUST_0025,2024-07,2,910,3.1344283514570015,40,8,1,44.5,0
CUST_0026,2024-07,9,14575,3.8675539073821383,53,8,3,44.6,0
CUST_0027,2024-07,1,444,3.5214707986007916,0,3,3,50.4,0
CUST_0028,2024-07,9,8986,2.52504446100292,52,8,1,38.3,0
CUST_0029,2024-07,2,1037,2.694486624143098,14,1,0,35.7,0
CUST_0030,2024-07,2,1296,1.4706246372983176,20,9,1,47.0,0
CUST_0031,2024-07,8,11658,4.673745558908499,21,3,4,49.2,0
CUST_0032,2024-07,1,987,4.529242785755932,31,10,3,60.0,0
CUST_0033,2024-07,16,8756,4.118790698446718,25,10,3,64.3,0
CUST_0034,2024-07,1,9644,0.9153971850654317,12,7,1,42.3,0
CUST_0035,2024-07,47,130080,3.907093083483558,4,8,0,75.0,0
CUST_0036,2024-07,2,669,4.652092647028213,13,3,0,50.9,0
CUST_0037,2024-07,2,906,4.567083974661461,53,2,2,31.3,0
CUST_0038,2024-07,2,906,4.544272074192601,54,5,2,38.2,0
CUST_0039,2024-07,59,16543,3.434928899729915,3,8,1,76.1,0
CUST_0040,2024-07,31,21755,1.4010500100339582,40,2,1,28.3,0
CUST_0041,2024-07,4,4034,3.0106656034121095,39,5,3,37.3,0
CUST_0042,2024-07,8,9147,1.5623458814818596,7,2,3,37.0,0
CUST_0043,2024-07,1,12003,4.043839256745614,8,8,1,62.1,0
CUST_0044,2024-07,7,7531,1.0264029982159992,30,2,2,24.4,0
CUST_0045,2024-07,2,350,1.2387033144421233,2,7,0,48.4,0
CUST_0046,2024-07,10,13775,1.4724417790812057,26,10,3,49.1,0
CUST_0047,2024-07,4,1112,3.0525978361238018,8,3,3,45.5,0
CUST_0048,2024-07,10,9100,3.0222737266057176,28,10,2,56.0,0
CUST_0049,2024-07,11,10973,2.8366127611190706,33,5,2,40.8,0
CUST_0050,2024-07,7,5780,0.8974271786657506,28,5,0,32.1,0
CUST_0051,2024-07,2,1412,2.424488631637906,46,4,0,28.5,0
CUST_0052,2024-07,2,1127,4.6566498744573295,9,6,3,60.0,0
CUST_0053,2024-07,2,940,4.703511169676436,12,1,1,46.5,0
CUST_0054,2024-07,2,863,2.506221263355882,0,8,4,58.0,0
CUST_0055,2024-07,3,1028,1.4595302555491478,39,1,2,19.3,0
CUST_0056,2024-07,59,119300,4.96483455218549,13,1,1,62.1,0
CUST_0057,2024-07,13,3029,1.2558100741555807,31,7,4,39.2,0
CUST_0058,2024-07,3,686,4.236498318811738,15,6,4,55.7,1
CUST_0059,2024-07,3,867,1.6144516753579259,55,6,3,25.9,0
CUST_0060,2024-07,4,851,4.567574655922624,25,8,2,58.5,0
CUST_0061,2024-07,12,7152,0.7709046105210238,54,3,4,16.9,0
CUST_0062,2024-07,8,13110,1.718192763595385,32,5,1,34.8,0
CUST_0063,2024-07,34,72381,3.2863238507049926,30,8,2,57.7,0
CUST_0064,2024-07,2,572,0.6544355820387555,7,4,4,35.9,0
CUST_0065,2024-07,37,81273,2.080286420388357,59,7,4,37.9,0
CUST_0066,2024-07,51,160253,2.0896626324694987,24,4,1,48.6,0
CUST_0067,2024-07,3,1005,2.653854567781451,32,9,3,48.2,0
CUST_0068,2024-07,43,80712,0.2174854929050417,29,1,0,27.6,0
CUST_0069,2024-07,2,867,3.3261156285156908,0,7,3,59.6,0
CUST_0070,2024-07,2,2990,2.164881332914023,0,10,3,61.3,0
CUST_0071,2024-07,2,925,1.3620700777120693,26,9,0,44.0,0
CUST_0072,2024-07,97,109480,1.1900278734927803,3,5,2,67.2,0
CUST_0073,2024-07,66,117515,3.9201599759459103,36,10,4,71.6,0
CUST_0074,2024-07,13,9364,1.5742704148535962,23,4,2,36.6,0
CUST_0075,2024-07,11,7011,3.4510224423409483,43,9,0,49.7,0
CUST_0076,2024-07,3,1361,0.24715208688176826,23,7,0,34.9,0
CUST_0077,2024-07,2,850,4.8574263688131705,5,2,3,52.7,0
CUST_0078,2024-07,2,607,0.585863834809247,38,9,2,35.1,0
CUST_0079,2024-07,4,692,2.141740170758964,0,5,4,49.2,0
CUST_0080,2024-07,6,8652,3.404603403780965,28,3,1,39.4,0
CUST_0081,2024-07,3,881,3.196449670406412,23,7,3,49.7,0
CUST_0082,2024-07,76,78341,4.484017046945726,12,2,2,67.0,0
CUST_0083,2024-07,12,11246,4.85464170498424,27,9,3,63.6,0
CUST_0084,2024-07,9,9649,3.6548243617954452,14,10,0,64.8,0
CUST_0085,2024-07,4,1353,3.266116814401278,30,1,1,32.4,0
CUST_0086,2024-07,53,103141,0.6720922401769187,21,10,0,58.3,0
CUST_0087,2024-07,47,85747,2.315029676704144,11,5,3,56.6,0
CUST_0088,2024-07,3,797,1.0975526891939946,16,9,4,47.1,0
CUST_0089,2024-07,7,8404,2.0222237848862594,25,5,2,39.0,1
CUST_0090,2024-07,5,5692,0.8785497688701398,12,7,2,43.2,1
CUST_0091,2024-07,2,905,3.969706355708446,52,2,4,28.7,1
CUST_0092,2024-07,8,11916,2.663067793908972,40,6,2,38.7,0
CUST_0093,2024-07,1,1311,0.7307271948738643,44,1,1,13.1,0
CUST_0094,2024-07,3,1071,2.69987180440867,16,1,4,35.1,0
CUST_0095,2024-07,2,2353,1.781129268522073,25,8,3,44.0,1
CUST_0096,2024-07,2,1129,2.60651305665661,50,1,3,20.2,0
CUST_0097,2024-07,2,306,1.4329188609246952,27,5,1,33.9,0
CUST_0098,2024-07,2,1165,3.830626701238668,37,3,2,36.8,0
CUST_0099,2024-07,67,145220,0.2390106676494872,49,5,0,35.5,0
CUST_0100,2024-07,15,8937,0.8730683607045278,41,3,3,23.6,1
CUST_0101,2024-07,60,41426,2.942453234414453,41,6,4,53.1,0
CUST_0102,2024-07,2,276,3.311781205201688,31,1,2,31.7,1
CUST_0103,2024-07,3,961,0.39969055170244605,20,8,4,39.4,1
CUST_0104,2024-07,7,5942,3.3982132806535574,46,1,2,27.1,0
CUST_0105,2024-07,3,916,1.1674145406352374,8,7,3,45.8,0
CUST_0106,2024-07,3,849,0.9080683010847708,36,3,4,22.8,0
CUST_0107,2024-07,12,15870,0.2965688487388995,15,8,4,43.3,0
CUST_0108,2024-07,2,1334,2.560309171776914,50,7,1,35.0,0
CUST_0109,2024-07,12,7743,3.811306506951262,4,5,2,58.0,0
CUST_0110,2024-07,11,8336,3.0582594874630646,37,1,3,30.2,0
CUST_0111,2024-07,3,1372,4.355709790073136,8,9,1,66.7,0
CUST_0112,2024-07,3,1047,2.763765474335173,5,3,1,45.0,0
CUST_0113,2024-07,6,11267,0.24312564259218927,14,7,0,39.4,0
CUST_0114,2024-07,3,1472,4.302693770185259,17,5,3,52.7,0
CUST_0115,2024-07,2,691,4.610241883344637,4,2,0,51.9,0
CUST_0116,2024-07,30,138073,4.391752581974598,59,7,2,47.6,0
CUST_0117,2024-07,2,842,1.1127904065416747,40,10,1,39.4,0
CUST_0118,2024-07,11,1021,4.954626917401632,9,7,3,66.4,0
CUST_0119,2024-07,42,53279,4.814286884341478,42,9,4,64.9,0
CUST_0120,2024-07,2,628,4.3106056315077454,15,3,1,48.3,0
CUST_0121,2024-07,1,1536,2.9903344417996878,44,3,3,29.4,1
CUST_0122,2024-07,3,949,1.151104713887749,26,6,1,35.7,0
CUST_0123,2024-07,2,878,1.1298291015434871,48,7,2,28.7,0
CUST_0124,2024-07,3,1598,2.690353604314396,39,3,3,30.5,0
CUST_0125,2024-07,8,6887,4.484192179965735,52,7,2,45.3,0
CUST_0126,2024-07,3,842,2.037856935304679,22,4,3,36.8,0
CUST_0127,2024-07,10,10120,2.5711931035665048,27,10,2,54.2,0
CUST_0128,2024-07,46,97899,2.212137688280225,10,3,0,51.2,0
CUST_0129,2024-07,10,11349,3.743945427464194,3,10,3,70.0,0
CUST_0130,2024-07,10,12191,0.6751877604098324,3,6,2,44.7,0
CUST_0131,2024-07,1,668,3.656502421853236,15,4,3,47.3,0
CUST_0132,2024-07,13,2513,3.969740790581515,55,4,4,35.3,0
CUST_0133,2024-07,14,11586,3.6327726654222046,27,9,4,58.0,0
CUST_0134,2024-07,2,259,3.449873032216646,28,3,2,38.6,0
CUST_0135,2024-07,1,1128,2.0736216032497,56,1,4,14.8,0
CUST_0136,2024-07,68,129332,2.5212010429973,44,10,2,61.8,0
CUST_0137,2024-07,2,1450,1.216840574052225,57,5,4,20.3,0
CUST_0138,2024-07,4,947,3.5226634284917697,16,1,1,39.5,0
CUST_0139,2024-07,4,1803,1.2034419169659318,5,8,1,50.0,0
CUST_0140,2024-07,2,443,2.878248042056895,44,8,3,41.6,0
CUST_0141,2024-07,9,15822,3.785342969572296,17,7,2,56.7,0
CUST_0142,2024-07,7,6933,1.0854080282294005,12,1,4,29.7,0
CUST_0143,2024-07,10,10144,1.5001441496323187,41,9,3,40.5,0
CUST_0144,2024-07,3,1062,2.3074914088690868,59,4,1,22.7,1
CUST_0145,2024-07,3,1539,3.3063294061067507,34,6,1,43.1,0
CUST_0146,2024-07,3,560,1.7515083399545568,24,1,2,27.0,1
CUST_0147,2024-07,3,1854,1.0535687197664914,54,10,1,33.5,1
CUST_0148,2024-07,2,142,0.9468121415305717,34,2,3,21.1,0
CUST_0149,2024-07,18,9680,1.4611583499910592,41,2,3,24.9,0
CUST_0150,2024-07,3,1229,2.142123278798418,10,6,3,47.3,1
CUST_0151,2024-07,11,14132,0.6461366464166096,11,1,0,29.0,0
CUST_0152,2024-07,3,428,4.77030538259066,52,4,2,38.0,0
CUST_0153,2024-07,3,212,4.995069413457154,53,1,1,31.2,0
CUST_0154,2024-07,3,1524,4.381906237466007,37,10,0,57.3,0
CUST_0155,2024-07,65,109731,4.171635583170085,31,2,3,54.7,0
CUST_0156,2024-07,2,2380,2.259817325342528,13,4,2,41.4,0
CUST_0157,2024-07,46,79620,1.8179048046581514,24,9,0,58.4,0
CUST_0158,2024-07,1,704,2.2777267304829567,32,1,1,25.8,0
CUST_0159,2024-07,4,1453,0.2906429658894467,47,9,1,30.4,0
CUST_0160,2024-07,5,8551,0.9667849565107982,59,8,4,26.5,0
CUST_0161,2024-07,2,926,2.8228568397049076,33,4,2,35.9,0
CUST_0162,2024-07,8,8977,4.6501970208695145,42,1,4,35.3,0
CUST_0163,2024-07,1,1668,4.651073989375,38,4,3,42.7,0
CUST_0164,2024-07,2,1363,3.6291045098342876,58,5,1,32.0,0
CUST_0165,2024-07,1,1276,2.527513732414584,35,8,3,43.3,0
CUST_0166,2024-07,4,1080,1.4845225997460045,5,9,4,53.9,0
CUST_0167,2024-07,11,10769,2.187334470800849,56,10,1,40.4,0
CUST_0168,2024-07,2,636,4.927635312165028,40,7,2,51.0,0
CUST_0169,2024-07,3,1348,4.314621981464018,3,5,0,58.6,0
CUST_0170,2024-07,3,849,2.525641840232099,6,10,3,60.9,0
CUST_0171,2024-07,2,487,4.297149759113737,34,6,3,47.8,0
CUST_0172,2024-07,12,9411,3.7880904603854773,18,8,1,59.5,0
CUST_0173,2024-07,46,100534,2.1369786352298457,30,2,1,40.0,0
CUST_0174,2024-07,67,153836,2.571611605176125,19,9,4,69.7,0
CUST_0175,2024-07,8,13426,2.4249633290004153,20,5,3,43.4,0
CUST_0176,2024-07,1,604,0.2696651994739662,24,10,3,41.6,0
CUST_0177,2024-07,12,14154,1.7425134144648968,11,7,3,49.7,0
CUST_0178,2024-07,2,100,0.38605559981084103,33,2,0,18.7,0
CUST_0179,2024-07,2,1166,4.447605198805339,16,10,3,66.1,1
CUST_0180,2024-07,10,7247,3.015417762670334,42,8,4,45.2,0
CUST_0181,2024-07,2,438,2.1395456533557846,31,10,3,48.3,0
CUST_0182,2024-07,45,52817,0.6783042890328088,0,10,4,65.0,0
CUST_0183,2024-07,2,1586,0.39515742192640924,14,2,1,26.7,0
CUST_0184,2024-07,8,11807,1.4296106221291676,0,5,4,46.7,0
CUST_0185,2024-07,13,11510,2.0998744175989743,24,4,3,38.8,0
CUST_0186,2024-07,38,138794,3.07419427608233,6,6,2,62.7,0
CUST_0187,2024-07,7,9061,1.8898148249232165,33,9,1,45.0,0
CUST_0188,2024-07,14,15511,2.5098010140392666,43,7,0,40.7,0
CUST_0189,2024-07,2,911,3.4635824741824455,5,4,0,50.8,0
CUST_0190,2024-07,10,100,0.40985041378478737,37,8,2,34.2,0
CUST_0191,2024-07,3,1643,2.7192555783420325,35,9,2,47.3,0
CUST_0192,2024-07,12,100,1.5669793751965988,0,5,1,48.4,0
CUST_0193,2024-07,5,8933,3.9537514382364876,14,9,3,62.7,0
CUST_0194,2024-07,7,13011,1.7500117830412698,12,7,1,48.1,0
CUST_0195,2024-07,1,100,1.0150661351880716,20,8,0,42.0,0
CUST_0196,2024-07,3,941,3.989214885421723,12,5,1,53.2,0
CUST_0197,2024-07,13,9349,3.8901742156458634,39,1,3,34.1,0
CUST_0198,2024-07,3,1367,2.4268571873361755,16,2,3,36.2,0
CUST_0199,2024-07,2,1193,1.0844532561041544,16,8,0,44.3,0
CUST_0200,2024-07,2,463,2.470208770226366,11,2,4,38.3,0
CUST_0201,2024-07,41,74043,2.3209028916163725,33,6,0,48.4,0
CUST_0202,2024-07,5,5710,0.9060445252226736,38,1,4,17.5,0
CUST_0203,2024-07,3,257,1.9420711681797387,39,5,3,31.7,1
CUST_0204,2024-07,2,739,4.110069484158749,10,9,3,64.4,0
CUST_0205,2024-07,1,1593,2.6145327358047186,13,1,3,35.4,0
CUST_0206,2024-07,13,11779,0.8211804708761075,14,10,2,51.6,0
CUST_0207,2024-07,8,11705,4.445762622793123,22,5,1,52.6,0
CUST_0208,2024-07,3,515,3.7712598414713443,3,1,4,45.9,0
CUST_0209,2024-07,2,219,2.807327006571925,32,4,1,36.2,0
CUST_0210,2024-07,4,1227,1.4835631286889144,24,4,1,33.4,0
CUST_0211,2024-07,5,14037,0.6643950619223359,44,10,0,36.3,0
CUST_0212,2024-07,12,10652,3.7432396318925836,40,4,0,40.1,0
CUST_0213,2024-07,2,1303,3.211002078170544,21,7,4,50.3,0
CUST_0214,2024-07,3,866,4.134301293450046,31,9,0,56.0,1
CUST_0215,2024-07,2,1022,3.5076816232546926,0,8,0,63.1,0
CUST_0216,2024-07,44,71136,0.9417707735604111,23,5,4,44.0,0
CUST_0217,2024-07,3,1154,2.3717807631638297,52,9,1,38.5,0
CUST_0218,2024-07,7,9257,1.6980017730582821,6,9,2,55.3,0
CUST_0219,2024-07,8,12422,4.354184787555661,42,6,1,46.3,0
CUST_0220,2024-07,2,1312,1.5136865280399354,56,5,4,22.3,0
CUST_0221,2024-07,1,858,2.5776051104073208,36,2,1,28.1,0
CUST_0222,2024-07,2,1205,2.832078572973808,5,9,0,60.1,0
CUST_0223,2024-07,9,7216,3.2017316297437453,14,10,2,62.5,0
CUST_0224,2024-07,12,17183,3.2492049157824066,52,1,3,25.2,0
CUST_0225,2024-07,8,15646,3.299052557708091,33,8,0,49.8,0
CUST_0226,2024-07,4,11178,1.9058180811736227,0,3,4,43.1,0
CUST_0227,2024-07,3,696,2.6276249120837845,38,5,4,35.6,0
CUST_0228,2024-07,42,109786,0.48047784940180127,50,5,1,29.9,0
CUST_0229,2024-07,6,5149,2.7318383151778205,7,7,3,54.8,0
CUST_0230,2024-07,3,1163,3.1859562439182993,34,4,3,37.5,1
CUST_0231,2024-07,55,14751,3.7730149784889635,11,1,1,56.0,0
CUST_0232,2024-07,11,5687,0.9070592733397445,45,1,0,16.1,0
CUST_0233,2024-07,11,11472,3.175465911811029,23,4,2,44.1,0
CUST_0234,2024-07,12,15571,1.77140215605887,0,2,3,41.9,0
CUST_0235,2024-07,11,11467,2.1383024915875755,12,2,1,38.5,0
CUST_0236,2024-07,16,8722,2.479152848396975,36,2,2,31.5,0
CUST_0237,2024-07,4,614,0.8188871087854781,14,4,1,34.3,0
CUST_0238,2024-07,3,795,1.3520041548567705,33,1,2,21.3,0
CUST_0239,2024-07,24,29309,0.503261728156118,36,5,2,31.2,0
CUST_0240,2024-07,4,841,4.8760833314039775,12,8,0,65.4,1
CUST_0241,2024-07,2,1881,1.1156768644771238,15,2,4,29.8,0
CUST_0242,2024-07,3,1050,3.241939236537564,35,1,4,29.9,0
CUST_0243,2024-07,3,1166,0.7544598033261181,5,5,3,40.0,0
CUST_0244,2024-07,9,2561,3.5453701406572957,52,2,4,28.4,0
CUST_0245,2024-07,42,156209,4.399964235215696,49,4,3,47.4,0
CUST_0246,2024-07,2,1608,2.4813133837896366,33,4,3,34.2,0
CUST_0247,2024-07,1,1086,3.4950880526901567,11,3,2,45.6,0
CUST_0248,2024-07,1,1245,3.3711667204867273,53,6,3,35.0,0
CUST_0249,2024-07,42,73249,3.3381165931060006,50,2,1,36.7,0
CUST_0250,2024-07,10,8895,0.708268736228886,43,1,1,15.7,0
CUST_0251,2024-07,3,2077,4.120221577667071,37,1,2,33.5,0
CUST_0252,2024-07,8,8128,3.013017089167803,46,7,0,40.5,1
CUST_0253,2024-07,60,173209,1.2891614451688909,48,10,2,51.9,0
CUST_0254,2024-07,9,18215,2.3113618165850283,35,5,2,36.8,0
CUST_0255,2024-07,44,117694,3.680281849074634,42,5,4,49.7,0
CUST_0256,2024-07,3,951,3.283891148782661,23,9,4,55.1,0
CUST_0257,2024-07,12,4700,0.9325844671000845,3,7,2,49.0,0
CUST_0258,2024-07,2,1215,3.083990281291524,24,9,1,53.4,0
CUST_0259,2024-07,11,10060,2.6410616673401837,50,5,2,32.7,0
CUST_0260,2024-07,12,9575,3.339311494720593,40,9,1,50.6,0
CUST_0261,2024-07,11,8090,3.9652118333515967,10,6,0,58.5,0
CUST_0262,2024-07,7,11204,1.779295210212937,45,1,4,19.5,0
CUST_0263,2024-07,2,1186,2.162835076649734,2,8,3,55.5,1
CUST_0264,2024-07,11,9866,3.052990675956604,6,8,1,60.6,0
CUST_0265,2024-07,47,147083,3.954247182795774,53,7,1,52.3,0
CUST_0266,2024-07,38,99240,3.1611573233173087,55,5,0,40.2,0
CUST_0267,2024-07,3,939,0.2708296666791988,10,6,4,38.0,0
CUST_0268,2024-07,3,550,4.9568282350102795,0,5,4,63.1,0
CUST_0269,2024-07,3,916,0.3366051152872611,40,1,4,13.3,0
CUST_0270,2024-07,13,9739,4.36769638309384,54,2,1,32.7,0
CUST_0271,2024-07,10,169,4.547218364824796,40,6,4,48.6,0
CUST_0272,2024-07,3,1205,1.2307135099199575,58,7,4,25.3,0
CUST_0273,2024-07,13,13662,3.921169942737623,48,1,3,30.5,0
CUST_0274,2024-07,8,18798,2.4885038062146347,25,10,1,54.1,0
CUST_0275,2024-07,12,6280,2.2042200707192516,53,8,1,37.0,0
CUST_0276,2024-07,12,9566,0.9047400951956768,13,6,4,42.2,0
CUST_0277,2024-07,12,11814,2.409348876725979,46,5,2,33.5,0
CUST_0278,2024-07,4,9779,3.2601690586118415,41,10,4,50.2,0
CUST_0279,2024-07,2,700,2.5909079815398384,15,3,1,39.7,0
CUST_0280,2024-07,8,4123,1.2748936555771446,11,5,1,41.4,0
CUST_0281,2024-07,14,10288,2.537515850231998,51,5,3,32.5,0
CUST_0282,2024-07,36,149206,4.391170086597229,28,9,0,67.1,0
CUST_0283,2024-07,6,10019,4.125419424412225,58,9,4,45.5,0
CUST_0284,2024-07,6,9752,1.1205515523187786,31,8,0,39.2,0
CUST_0285,2024-07,2,1154,2.5487102698334083,9,7,4,52.0,0
CUST_0286,2024-07,3,1301,3.0983402866500085,28,7,3,47.1,0
CUST_0287,2024-07,4,1131,2.7537598536489325,37,6,0,39.4,0
CUST_0288,2024-07,2,505,3.3709097914623967,18,5,2,47.4,0
CUST_0289,2024-07,7,11836,3.484748186575948,54,3,4,29.2,0
CUST_0290,2024-07,73,74905,2.1399411615342614,8,4,4,61.2,0
CUST_0291,2024-07,4,712,1.3612484479021865,50,6,3,27.0,0
CUST_0292,2024-07,1,568,2.3227091096514307,24,7,4,44.4,0
CUST_0293,2024-07,8,9653,0.7185652569426209,18,2,3,28.2,0
CUST_0294,2024-07,3,784,3.7874156461187036,38,3,4,36.4,1
CUST_0295,2024-07,10,8827,3.9227096777172092,8,7,4,61.4,0
CUST_0296,2024-07,16,6009,4.727493402746761,16,10,2,71.1,0
CUST_0297,2024-07,8,13581,4.515091061805745,26,7,1,56.3,0
CUST_0298,2024-07,1,843,0.811109514620004,49,8,4,28.9,1
CUST_0299,2024-07,2,709,2.8204317082913506,7,9,4,59.2,1
CUST_0300,2024-07,13,3241,3.586531936056246,22,9,0,59.6,1
CUST_0301,2024-07,9,16728,4.175753910285606,54,1,3,28.2,0
CUST_0302,2024-07,4,378,1.6307646428522338,54,1,4,14.2,0
CUST_0303,2024-07,11,11147,4.937251132720159,12,6,2,62.5,0
CUST_0304,2024-07,2,1264,2.6207826407268566,40,1,4,24.5,0
CUST_0305,2024-07,12,8449,2.419021020775478,7,9,3,59.8,0
CUST_0306,2024-07,4,1167,2.2254106956132227,12,1,4,34.7,0
CUST_0307,2024-07,71,119826,1.054414399105796,12,5,0,56.1,0
CUST_0308,2024-07,1,1336,2.8788184330696844,54,1,3,19.7,0
CUST_0309,2024-07,3,1241,0.7984397261654859,16,5,1,35.6,0
CUST_0310,2024-07,1,874,4.248958706554572,19,4,0,48.6,0
CUST_0311,2024-07,2,839,0.4311079019907716,4,6,2,41.0,0
CUST_0312,2024-07,46,181965,4.292131215997252,24,8,3,68.3,0
CUST_0313,2024-07,54,143747,4.091990997209739,15,9,2,75.6,0
CUST_0314,2024-07,3,720,1.6433362524034023,42,5,4,29.0,0
CUST_0315,2024-07,2,1132,0.37113120965629265,59,8,0,22.8,0
CUST_0316,2024-07,13,11578,4.445425601189795,17,6,4,58.5,0
CUST_0317,2024-07,70,99265,4.060755068968375,58,8,1,59.2,0
CUST_0318,2024-07,10,17025,3.2464751853228475,8,5,1,53.0,0
CUST_0319,2024-07,4,958,0.46415711720027275,34,8,0,34.2,0
CUST_0320,2024-07,2,967,2.6419476248743643,9,6,1,50.0,1
CUST_0321,2024-07,4,13290,4.683484047223014,34,9,2,57.8,0
CUST_0322,2024-07,2,622,0.7127609946970908,36,4,4,24.1,0
CUST_0323,2024-07,8,7890,2.647835672665502,52,1,4,21.1,0
CUST_0324,2024-07,3,1587,4.056448612504871,18,1,3,41.1,0
CUST_0325,2024-07,7,9882,3.373626825807205,12,3,1,46.2,0
CUST_0326,2024-07,2,678,2.0934074918527843,35,5,0,33.9,0
CUST_0327,2024-07,17,10699,4.481594478930996,24,10,0,66.8,0
CUST_0328,2024-07,3,1057,2.729986114809482,4,4,0,47.8,0
CUST_0329,2024-07,14,15346,4.370591024134882,16,10,4,68.8,0
CUST_0330,2024-07,1,1435,3.1358112918661853,33,10,4,52.2,0
CUST_0331,2024-07,3,10818,1.7020387431242046,42,8,4,36.8,0
CUST_0332,2024-07,5,16631,4.513826128047808,22,8,4,59.7,0
CUST_0333,2024-07,13,15103,4.422360004541054,2,2,3,54.6,1
CUST_0334,2024-07,9,11430,1.672216282328324,9,5,3,44.4,0
CUST_0335,2024-07,9,6613,1.2384527408073076,31,6,2,35.6,0
CUST_0336,2024-07,15,17164,4.898188870118989,57,9,4,52.1,1
CUST_0337,2024-07,3,1507,2.4731296904873243,32,2,2,29.8,0
CUST_0338,2024-07,11,5155,4.988625271479682,6,9,4,72.8,0
CUST_0339,2024-07,4,762,1.4178756298049349,12,4,4,38.1,0
CUST_0340,2024-07,2,466,0.6864597841999875,37,7,0,31.0,0
CUST_0341,2024-07,3,570,0.2367508022168856,10,10,1,47.8,1
CUST_0342,2024-07,1,1507,1.698538561366659,14,8,2,47.9,0
CUST_0343,2024-07,7,10360,3.0071341229431883,22,9,1,55.2,0
CUST_0344,2024-07,9,7341,1.3941216206050142,18,2,1,31.8,0
CUST_0345,2024-07,9,13023,2.9636473110990154,7,7,2,56.7,0
CUST_0346,2024-07,12,13362,0.4705260278540557,59,5,3,18.4,0
CUST_0347,2024-07,4,1534,4.8583679647562645,48,1,0,32.8,0
CUST_0348,2024-07,5,1243,1.867347392387483,23,1,3,28.5,1
CUST_0349,2024-07,5,1256,4.871887594886427,1,8,2,70.2,0
CUST_0350,2024-07,4,670,2.766101072442829,37,5,3,36.9,0
CUST_0351,2024-07,1,1039,2.438116796351864,29,10,2,50.4,0
CUST_0352,2024-07,4,987,0.6300988761467183,43,9,3,33.8,0
CUST_0353,2024-07,15,611,0.6068909956509001,53,2,4,14.8,0
CUST_0354,2024-07,10,11431,2.6656963744521227,32,4,4,37.6,0
CUST_0355,2024-07,24,31674,1.7282521952077754,18,10,2,57.3,0
CUST_0356,2024-07,53,128831,1.0938987388152728,30,6,1,46.6,0
CUST_0357,2024-07,12,8456,0.8496922252688255,23,6,0,37.8,0
CUST_0358,2024-07,3,852,2.881563952276462,21,6,1,46.4,0
